Name,Date,Revenue,Operating Income,Total Assets,Free Cash Flow,Color
CDEV,2011-01-01,0,0,0,0,#2E82E7
CDEV,2011-04-01,0,0,0,0,#2E82E7
CDEV,2011-07-01,0,0,0,0,#2E82E7
CDEV,2011-10-01,0,0,0,0,#2E82E7
CDEV,2012-01-01,0,0,0,0,#2E82E7
CDEV,2012-04-01,0,0,0,0,#2E82E7
CDEV,2012-07-01,0,0,0,0,#2E82E7
CDEV,2012-10-01,0,0,0,0,#2E82E7
CDEV,2013-01-01,0,0,0,0,#2E82E7
CDEV,2013-04-01,0,0,0,0,#2E82E7
CDEV,2013-07-01,0,0,0,0,#2E82E7
CDEV,2013-10-01,0,0,0,0,#2E82E7
CDEV,2014-01-01,0,0,0,0,#2E82E7
CDEV,2014-04-01,0,0,0,0,#2E82E7
CDEV,2014-07-01,0,0,0,0,#2E82E7
CDEV,2014-10-01,0,0,0,0,#2E82E7
CDEV,2015-01-01,0,0,0,0,#2E82E7
CDEV,2015-04-01,0,0,0,0,#2E82E7
CDEV,2015-07-01,0,0,0,0,#2E82E7
CDEV,2015-10-01,0,0,0.476191,0,#2E82E7
CDEV,2016-01-01,23.75,-6.105,501.80432,-3.867,#2E82E7
CDEV,2016-04-01,29.39,0.056,501.273984,6.394,#2E82E7
CDEV,2016-07-01,29.273,-1.775,501.04992,3.575,#2E82E7
CDEV,2016-10-01,30.771,-1.932,2651.642112,-865.139968,#2E82E7
CDEV,2017-01-01,60.7,7.653,2653.755904,-82.69,#2E82E7
CDEV,2017-04-01,91.337,23.984,3098.56896,-24.926,#2E82E7
CDEV,2017-07-01,112.001,26.977,3274.611968,-113.231,#2E82E7
CDEV,2017-10-01,165.196992,69.143,3616.569088,-534.036992,#2E82E7
CDEV,2018-01-01,216.259008,88.228,3692.562944,-222.238,#2E82E7
CDEV,2018-04-01,222.926,81.834,3838.889984,73.872,#2E82E7
CDEV,2018-07-01,243.746,101.254,4017.371904,-84.448,#2E82E7
CDEV,2018-10-01,228.724,69.503,4260.020992,-313.988,#2E82E7
CDEV,2019-01-01,214.192,52.114,4478.54592,-117.868,#2E82E7
CDEV,2019-04-01,250.627008,65.089,4535.327232,-44.113,#2E82E7
CDEV,2019-07-01,220.912,22.104,4646.1312,-106.296,#2E82E7
CDEV,2019-10-01,252.944,45.769,4688.287744,-135.268992,#2E82E7
CDEV,2020-01-01,192.716,19.001,4106.249984,-61.563,#2E82E7
CDEV,2020-04-01,83.615,-74.097,4020.886016,-126.134,#2E82E7
CDEV,2020-07-01,114.615,-46.011,3923.035904,16.234,#2E82E7
CDEV,2020-10-01,142.859008,-11.545,3827.425024,23.291,#2E82E7
CDEV,2021-01-01,169.504992,32.885,3848.321024,26.013000000000005,#2E82E7
CDEV,2021-04-01,195.064,48.578,3874.349056,26.476,#2E82E7
COG,2011-01-01,209.008992,37.89,4048.40704,-111.956,#50D431
COG,2011-04-01,241.599008,73.45,4250.160128,-71.557,#50D431
COG,2011-07-01,262.180992,61.443,4472.3968,-110.108,#50D431
COG,2011-10-01,268.04,71.65,4331.492864,-95.817,#50D431
COG,2012-01-01,272.136,47.196,4402.793984,-56.767,#50D431
COG,2012-04-01,265.999008,10.718,4410.191872,-63.418,#50D431
COG,2012-07-01,297.023008,76.05,4482.936832,-93.901,#50D431
COG,2012-10-01,369.924,122.07,4616.312832,-61.798,#50D431
COG,2013-01-01,373.284992,87.11,4687.83616,-47.484,#50D431
COG,2013-04-01,449.68,164.46,5017.935872,13.395,#50D431
COG,2013-07-01,435.849984,127.111,5031.392256,-42.763,#50D431
COG,2013-10-01,487.463008,150.448,4981.080064,-93.361,#50D431
COG,2014-01-01,509.803008,195.772,5145.775104,-83.323,#50D431
COG,2014-04-01,533.187008,214.478,5208.922112,49.795,#50D431
COG,2014-07-01,512.016992,118.389,5807.263744,11.929,#50D431
COG,2014-10-01,618.003968,112.145,5437.715968,-221.706,#50D431
COG,2015-01-01,464.764992,95.425152,5512.323072,-127.861,#50D431
COG,2015-04-01,306.296992,-11.996308,5504.920064,-78.719,#50D431
COG,2015-07-01,305.296,-4.78,5484.672,-28.384,#50D431
COG,2015-10-01,280.792,-42.848,5253.03808,28.881,#50D431
COG,2016-01-01,281.940992,-72.749,5702.708224,-25.125,#50D431
COG,2016-04-01,246.816,-69.504,5570.469888,23.038,#50D431
COG,2016-07-01,310.428992,2.909,5531.920896,13.999,#50D431
COG,2016-10-01,316.491008,-6.367,5122.569216,10.376,#50D431
COG,2017-01-01,517.843008,190.343008,5244.38784,60.994,#50D431
COG,2017-04-01,460.456992,127.398,5219.459072,75.619,#50D431
COG,2017-07-01,385.416,50.2,5128.765952,-4.379,#50D431
COG,2017-10-01,400.503008,69.416,4727.344128,1.368,#50D431
COG,2018-01-01,473.227008,218.092992,4538.400768,116.503,#50D431
COG,2018-04-01,453.447008,77.513,4396.709888,42.886,#50D431
COG,2018-07-01,545.172992,150.396,4179.043072,-18.04,#50D431
COG,2018-10-01,716.300992,342.153984,4198.829056,69.084,#50D431
COG,2019-01-01,641.681024,354.459008,4481.546752,389.636992,#50D431
COG,2019-04-01,534.116992,252.928992,4563.728896,100.8,#50D431
COG,2019-07-01,429.111008,130.139,4442.66496,71.678,#50D431
COG,2019-10-01,461.368,155.795008,4487.2448,95.308,#50D431
COG,2020-01-01,386.456992,86.33,4522.174976,56.195,#50D431
COG,2020-04-01,332.348,53.957,4527.869952,-46.045,#50D431
COG,2020-07-01,291.040992,-7.564,4419.30496,-18.179,#50D431
COG,2020-10-01,414.846016,121.312,4523.531776,210.416992,#50D431
COG,2021-01-01,459.68,177.743008,4550.852096,166.910008,#50D431
COG,2021-04-01,324.667008,60.064,4610.567168,27.620000000000005,#50D431
CNX,2011-01-01,1442.161024,294.02,12223.740928,180.466,#D22DEE
CNX,2011-04-01,1563.006976,270.028992,12201.117696,29.576,#D22DEE
CNX,2011-07-01,1499.798016,252.62,12163.048448,44.899,#D22DEE
CNX,2011-10-01,1458.656,212.499008,12525.700096,-109.706,#D22DEE
CNX,2012-01-01,1426.770048,176.696992,12595.610624,-76.96,#D22DEE
CNX,2012-04-01,1248.948992,94.789,12597.896192,-269.489984,#D22DEE
CNX,2012-07-01,1125.392,29.88,12556.594176,-275.408,#D22DEE
CNX,2012-10-01,821.664,5.5,12997.594112,104.474,#D22DEE
CNX,2013-01-01,812.249984,24.336,12593.193984,-81.536,#D22DEE
CNX,2013-04-01,769.608,36.555,12752.927744,-232.524992,#D22DEE
CNX,2013-07-01,762.659968,39.221,12737.072128,-118.066,#D22DEE
CNX,2013-10-01,776.204032,20.839,11393.667072,-412.944992,#D22DEE
CNX,2014-01-01,910.430016,122.387,11584.475136,-114.907,#D22DEE
CNX,2014-04-01,865.976,43.373,11566.647296,-147.240992,#D22DEE
CNX,2014-07-01,836.302976,20.041,11718.934528,-62.288,#D22DEE
CNX,2014-10-01,863.390976,96.444,11759.529984,-232.208992,#D22DEE
CNX,2015-01-01,693.982016,54.795,11781.39648,-59.434,#D22DEE
CNX,2015-04-01,531.511008,-46.208,11002.100736,-264.032992,#D22DEE
CNX,2015-07-01,535.278016,20.43,11185.366016,-137.71,#D22DEE
CNX,2015-10-01,550.678976,17.161,10929.901568,-17.106,#D22DEE
CNX,2016-01-01,521.244,-25.892,10715.870208,52.296,#D22DEE
CNX,2016-04-01,526.411008,-45.556,9784.757248,57.845,#D22DEE
CNX,2016-07-01,538.427008,-44.179,9565.494272,21.604,#D22DEE
CNX,2016-10-01,294.676,5.516,9179.691008,77.62,#D22DEE
CNX,2017-01-01,279.639008,15.889,9063.769088,107.873,#D22DEE
CNX,2017-04-01,238.336992,-151.328992,9025.191936,-57.363,#D22DEE
CNX,2017-07-01,265.496992,-8.502,8979.567616,31.879,#D22DEE
CNX,2017-10-01,354.374016,26.088,6931.913216,-66.748,#D22DEE
CNX,2018-01-01,432.940992,111.177,8122.229248,26.855,#D22DEE
CNX,2018-04-01,402.566016,117.321,8207.757824,-72.585,#D22DEE
CNX,2018-07-01,378.041984,108.659,8209.035776,-58.176,#D22DEE
CNX,2018-10-01,468.387008,165.619008,8592.169984,-126.669,#D22DEE
CNX,2019-01-01,429.228,128.382,8777.361408,9.514,#D22DEE
CNX,2019-04-01,813.017984,485.319008,9146.696704,-77.206,#D22DEE
CNX,2019-07-01,351.156,76.398,9286.257664,-30.718,#D22DEE
CNX,2019-10-01,412.208992,63.991,9060.805632,-113.629,#D22DEE
CNX,2020-01-01,429.014016,144.076992,8528.94976,115.338,#D22DEE
CNX,2020-04-01,350.646016,92.007,8319.684096,8.946,#D22DEE
CNX,2020-07-01,303.92,50.57,8129.174016,114.827,#D22DEE
CNX,2020-10-01,392.707008,109.256,8041.76384,68.669,#D22DEE
CNX,2021-01-01,417.113984,139.384,8069.237248,96.219,#D22DEE
CNX,2021-04-01,375.796,113.393,8072.11008,110.26900800000001,#D22DEE
FANG,2011-01-01,0,0,0,0,#6DBA50
FANG,2011-04-01,0,0,0,0,#6DBA50
FANG,2011-07-01,10.963589,2.804319,230.199248,-17.579538,#6DBA50
FANG,2011-10-01,14.16911,4.732709,249.483888,-9.494829,#6DBA50
FANG,2012-01-01,14.986,5.372,267.0408,-12.613,#6DBA50
FANG,2012-04-01,13.922,2.199,282.991296,-20.6858,#6DBA50
FANG,2012-07-01,15.918,3.19,307.767008,-15.516201,#6DBA50
FANG,2012-10-01,25.53492,1.358085,606.700992,-14.382,#6DBA50
FANG,2013-01-01,27.366,7.119,648.462976,-56.959,#6DBA50
FANG,2013-04-01,44.538,18.527,798.638976,-31.683,#6DBA50
FANG,2013-07-01,54.576,26.208,1465.895936,-649.656,#6DBA50
FANG,2013-10-01,74.304,36.122,1521.613952,-40.721,#6DBA50
FANG,2014-01-01,96.948,47.007,1936.897024,-327.196992,#6DBA50
FANG,2014-04-01,123.384,60.98,2047.394048,-36.753,#6DBA50
FANG,2014-07-01,137.596,61.993,2820.555008,-639.296,#6DBA50
FANG,2014-10-01,148.22,54.522152,3095.481088,-87.941,#6DBA50
FANG,2015-01-01,144.960992,44.997,3092.481024,-54.412,#6DBA50
FANG,2015-04-01,144.364992,49.633,3171.458048,-424.092,#6DBA50
FANG,2015-07-01,147.45,54.377,2991.554048,32.849,#6DBA50
FANG,2015-10-01,154.826,71.059,2750.718976,-39.931,#6DBA50
FANG,2016-01-01,92.598,8.33,2942.959104,-33.72,#6DBA50
FANG,2016-04-01,111.95,27.484,2840.355072,-24.236,#6DBA50
FANG,2016-07-01,141.74,52.661,3525.680128,-698.504,#6DBA50
FANG,2016-10-01,181.996,84.039,5349.680128,-101.439,#6DBA50
FANG,2017-01-01,233.556,114.724,6369.69984,-1769.942016,#6DBA50
FANG,2017-04-01,274.119008,136.938,6783.809024,-179.600992,#6DBA50
FANG,2017-07-01,309.252992,150.639008,7287.567872,-301.951008,#6DBA50
FANG,2017-10-01,394.911008,209.311008,7770.98496,-93.579,#6DBA50
FANG,2018-01-01,445.847008,235.339008,8224.887808,-146.954,#6DBA50
FANG,2018-04-01,480,236,8954.394624,-302.046016,#6DBA50
FANG,2018-07-01,496,230,9806.572544,-62,#6DBA50
FANG,2018-10-01,625.833024,227.072992,21595.686912,-1313.073024,#6DBA50
FANG,2019-01-01,879,336,22268.000256,-375,#6DBA50
FANG,2019-04-01,1023,416,23171.00032,-155,#6DBA50
FANG,2019-07-01,984,360,23552.999424,-394,#6DBA50
FANG,2019-10-01,1116,420,23530.999808,-35,#6DBA50
FANG,2020-01-01,984,294,23385.99936,5,#6DBA50
FANG,2020-04-01,633,93,20337.000448,-233,#6DBA50
FANG,2020-07-01,710,187,18759.999488,183,#6DBA50
FANG,2020-10-01,729,238,17618.999296,146,#6DBA50
FANG,2021-01-01,1080.999936,550,21995.999232,-14,#6DBA50
FANG,2021-04-01,1356,634,22335.000576,519,#6DBA50
AR,2011-01-01,96.068,25.234,2483.419904,63.686,#97997B
AR,2011-04-01,114.714,33.516,2743.617024,1.458,#97997B
AR,2011-07-01,132.412,43.738,3210.56,-117.303,#97997B
AR,2011-10-01,161.092,50.989,3788.8,15.591,#97997B
AR,2012-01-01,92.034,48.915,3618.79296,12.233,#97997B
AR,2012-04-01,0,0,0,0,#97997B
AR,2012-07-01,0,0,0,0,#97997B
AR,2012-10-01,0,0,0,0,#97997B
AR,2013-01-01,181.526,73.159,4092.879104,-439.446016,#97997B
AR,2013-04-01,205.807008,71.852,4825.147904,-988.220032,#97997B
AR,2013-07-01,269.588,110.879,5672.207872,-1521.325056,#97997B
AR,2013-10-01,656.014016,96.046,6613.5808,-411.751008,#97997B
AR,2014-01-01,416.064992,145.176,7134.456832,-457.399008,#97997B
AR,2014-04-01,436.056992,120.419,8045.208064,-760.729984,#97997B
AR,2014-07-01,510.966016,76.966,9315.879936,-800.700992,#97997B
AR,2014-10-01,585.126976,141.55,11573.494784,-1069.617024,#97997B
AR,2015-01-01,654.972992,142.522,12481.95072,-419.432,#97997B
AR,2015-04-01,574.820992,62.634,12532.481024,-363.479008,#97997B
AR,2015-07-01,570.182976,76.717,13577.073664,-263.988992,#97997B
AR,2015-10-01,629.952,126.336,14155.224064,-290.073984,#97997B
AR,2016-01-01,765.427008,138.698,14288.71168,-169.955008,#97997B
AR,2016-04-01,727.936,109.142,13558.779904,-196.728992,#97997B
AR,2016-07-01,782.881024,145.463008,14629.25312,-655.068992,#97997B
AR,2016-10-01,887.910016,215.396992,14255.550464,-232.42,#97997B
AR,2017-01-01,801.652992,134.316,14888.653824,-122.295,#97997B
AR,2017-04-01,735.811968,84.365,15442.221056,-426.000992,#97997B
AR,2017-07-01,775.315968,96.384,14849.214464,523.564992,#97997B
AR,2017-10-01,919.843968,185.108,15261.490176,-185.731008,#97997B
AR,2018-01-01,1122.813056,291.742016,15422.849024,-4.414,#97997B
AR,2018-04-01,1014.118016,134.366,15690.606592,-265.67,#97997B
AR,2018-07-01,1074.638976,225.163008,15802.534912,-145.763008,#97997B
AR,2018-10-01,1242.779008,293.868992,15519.464448,287.248,#97997B
AR,2019-01-01,1211.867008,243.636,17288.730624,67.071,#97997B
AR,2019-04-01,1015.936,-46.178,17330.880512,-124.149,#97997B
AR,2019-07-01,1018.096,-37.332,16120.288256,-93.766,#97997B
AR,2019-10-01,1023.908992,-74.553,15197.569024,-167.852992,#97997B
AR,2020-01-01,962.198016,124.77,14525.789184,-110.934,#97997B
AR,2020-04-01,966.838016,-96.802,13743.98976,-147.559008,#97997B
AR,2020-07-01,1644.132992,540.595008,13349.738496,24.601,#97997B
AR,2020-10-01,1157.085056,63.273,13150.844928,95.175,#97997B
AR,2021-01-01,1204.198016,123.11,13000.382464,440.57300799999996,#97997B
AR,2021-04-01,489.368,-652.568,12848.3328,125.94998400000003,#97997B
TALO,2011-01-01,200.039008,66.932,1732.276992,-67.482,#F70B79
TALO,2011-04-01,234.836,91.257,1814.34304,39.669,#F70B79
TALO,2011-07-01,206.312,72.412,1957.261056,-16.273,#F70B79
TALO,2011-10-01,223.616,75.281,2165.75104,-152.244,#F70B79
TALO,2012-01-01,244.956992,85.412,2427.312896,11.554,#F70B79
TALO,2012-04-01,221.144992,50.74,2583.229952,-40.25,#F70B79
TALO,2012-07-01,227.396992,46.297,2514.676992,-47.118,#F70B79
TALO,2012-10-01,254.562,78.088,2776.431104,15.92,#F70B79
TALO,2013-01-01,233.732,74.049,2802.394112,-14.801,#F70B79
TALO,2013-04-01,244.508992,68.157,2905.894912,-31.155,#F70B79
TALO,2013-07-01,256.684992,64.106,2970.426112,13.162,#F70B79
TALO,2013-10-01,239.252992,50.349,3248.556032,-43.116,#F70B79
TALO,2014-01-01,223.83,49.151,3261.780992,-173.356992,#F70B79
TALO,2014-04-01,207.046,19.129,3582.052096,-87.587,#F70B79
TALO,2014-07-01,177.431008,6.992,3358.94912,-134.144,#F70B79
TALO,2014-10-01,184.78,1.231,3009.857024,-141.2,#F70B79
TALO,2015-01-01,154.998,-4.282,2422.980096,-87.035,#F70B79
TALO,2015-04-01,149.524992,2.533,2123.19104,-31.655,#F70B79
TALO,2015-07-01,135.096,5.27,1796.312064,-67.858,#F70B79
TALO,2015-10-01,116.099,13.903,1410.16896,-89.574,#F70B79
TALO,2016-01-01,80.877,-42.746,1646.580992,-100.916,#F70B79
TALO,2016-04-01,89.319,-46.571,1316.770944,-80.525,#F70B79
TALO,2016-07-01,94.427,-29.86,1235.506944,12.481,#F70B79
TALO,2016-10-01,113.107,-3.716,1139.483008,8.33,#F70B79
TALO,2017-01-01,101.824,7.287,871.304,-0.143,#F70B79
TALO,2017-04-01,95.426,10.384,868.718976,22.871,#F70B79
TALO,2017-07-01,99.962,16.712,882.201984,9.747,#F70B79
TALO,2017-10-01,115.616,20.569,1239.293056,-11.599,#F70B79
TALO,2018-01-01,145.85,48.584,1195.502976,9.633,#F70B79
TALO,2018-04-01,203.906,57.573,2284.06912,-43.49,#F70B79
TALO,2018-07-01,282.868,98.956,2357.14688,3.195,#F70B79
TALO,2018-10-01,258.664,78.552,2479.98592,53.193,#F70B79
TALO,2019-01-01,178.712992,20.862,2439.939072,-61.274,#F70B79
TALO,2019-04-01,286.809984,107.943,2592.035072,14.294,#F70B79
TALO,2019-07-01,228.856992,54.446,2611.885056,6.473,#F70B79
TALO,2019-10-01,233.24,49.524,2589.481984,-29.169,#F70B79
TALO,2020-01-01,187.764,3.603,3238.187008,26.644,#F70B79
TALO,2020-04-01,88.874,-90.915,3174.648064,10.34,#F70B79
TALO,2020-07-01,135.136992,-35.452,3172.281088,-55.19,#F70B79
TALO,2020-10-01,175.711008,-15.523,2834.54592,-42.813,#F70B79
TALO,2021-01-01,267.908,66.405,2839.69408,2.2109999999999985,#F70B79
TALO,2021-04-01,303.768,61.098,2852.16512,71.037,#F70B79
HES,2011-01-01,10085.000192,1154,36636.99968,53,#1D1A66
HES,2011-04-01,9930.999808,1183.000064,36991.000576,314,#1D1A66
HES,2011-07-01,8714.999808,654,37339.000832,-1412,#1D1A66
HES,2011-10-01,9749.000192,820,39136.002048,-977,#1D1A66
HES,2012-01-01,2896,906,40647.000064,-868,#1D1A66
HES,2012-04-01,3324,1228.999936,40613.998592,-738,#1D1A66
HES,2012-07-01,3072,880,42211.999744,-273,#1D1A66
HES,2012-10-01,5718.000128,695,43441.000448,-157,#1D1A66
HES,2013-01-01,6105.999872,1135.000064,42379.001856,-697,#1D1A66
HES,2013-04-01,3068.999936,1052,41428.000768,-225,#1D1A66
HES,2013-07-01,2720,775,41896.001536,-153,#1D1A66
HES,2013-10-01,2721.999872,592,42753.998848,171,#1D1A66
HES,2014-01-01,2672.999936,771,41423.998976,12,#1D1A66
HES,2014-04-01,2828.999936,429,41071.0016,-291,#1D1A66
HES,2014-07-01,2678.000128,613,40974.999552,-24,#1D1A66
HES,2014-10-01,2556.999936,291,38407.000064,-454,#1D1A66
HES,2015-01-01,1538,-458,36101.001216,-875,#1D1A66
HES,2015-04-01,1952.999936,-199,35557.998592,-472,#1D1A66
HES,2015-07-01,1671.000064,-473,36456.001536,-681,#1D1A66
HES,2015-10-01,1474,-542,34157.000704,-312,#1D1A66
HES,2016-01-01,973,-769,34808.000512,-680,#1D1A66
HES,2016-04-01,1224,-546,34233.99936,-418,#1D1A66
HES,2016-07-01,1176.999936,-479,34459.000832,-197,#1D1A66
HES,2016-10-01,1388,-455,28621.000704,-161,#1D1A66
HES,2017-01-01,1258,-214,28099.999744,-41,#1D1A66
HES,2017-04-01,1196.999936,-340,27797.999616,-315,#1D1A66
HES,2017-07-01,1348,-274,26599.999488,-425,#1D1A66
HES,2017-10-01,1663.000064,-299,23111.999488,-211,#1D1A66
HES,2018-01-01,1346,104,22072.000512,-190,#1D1A66
HES,2018-04-01,1534,129,21464.000512,-68,#1D1A66
HES,2018-07-01,1792.999936,196,21467.000832,-117,#1D1A66
HES,2018-10-01,1650,145,21432.999936,217,#1D1A66
HES,2019-01-01,1572,247,21716.000768,-433,#1D1A66
HES,2019-04-01,1660,230,21695.000576,51,#1D1A66
HES,2019-07-01,1580,108,21631.000576,-248,#1D1A66
HES,2019-10-01,1683.000064,18,21781.999616,-557,#1D1A66
HES,2020-01-01,1354,-189,20717.000704,-373,#1D1A66
HES,2020-04-01,833,-156,19545.99936,-313,#1D1A66
HES,2020-07-01,1159.000064,-67,18968.999936,-290,#1D1A66
HES,2020-10-01,1320.999936,70,18820.999168,112,#1D1A66
HES,2021-01-01,1898,559,18951.000064,206,#1D1A66
HES,2021-04-01,1579.000064,387,19165.999104,430,#1D1A66
MTDR,2011-01-01,15.548328,2.874657,336.196608,-22.562054,#7FD55E
MTDR,2011-04-01,21.816022,6.863713,364.718464,-49.260916,#7FD55E
MTDR,2011-07-01,18.882,3.413,383.243584,-1.77003,#7FD55E
MTDR,2011-10-01,17.859758,1.398301,439.468512,-25.640836,#7FD55E
MTDR,2012-01-01,32.226368,10.369057,497.433216,-48.262168,#7FD55E
MTDR,2012-04-01,40.791,7.673,537.689024,-38.157832,#7FD55E
MTDR,2012-07-01,41.379,6.888,588.835968,-51.254,#7FD55E
MTDR,2012-10-01,55.561,9.433,632.028992,-46.119,#7FD55E
MTDR,2013-01-01,59.711,11.8,650.321984,-52.532,#7FD55E
MTDR,2013-04-01,58.433,19.187,734.710976,-39,#7FD55E
MTDR,2013-07-01,80.703,33.967,795.820032,-41.55,#7FD55E
MTDR,2013-10-01,69.274,23.76,890.329984,-54.617,#7FD55E
MTDR,2014-01-01,77.088,30.365,1021.731008,-61.953,#7FD55E
MTDR,2014-04-01,96.141,35.301,1133.441024,-60.791,#7FD55E
MTDR,2014-07-01,95.916,30.236,1277.403008,-106.826,#7FD55E
MTDR,2014-10-01,103.589,24.914,1434.489984,-88.95,#7FD55E
MTDR,2015-01-01,80.969,3.114,1687.426048,-48.335,#7FD55E
MTDR,2015-04-01,101.628,11.834,1560.29696,-108.187,#7FD55E
MTDR,2015-07-01,92.246,10.334,1280.521984,-39.243,#7FD55E
MTDR,2015-10-01,83.024,11.432,1140.861056,-92.914,#7FD55E
MTDR,2016-01-01,51.462,-14.328,1164.152064,-83.421,#7FD55E
MTDR,2016-04-01,71.801,3.337,1086.087936,-76.908,#7FD55E
MTDR,2016-07-01,85.53,13.651,1177.693056,-88.532,#7FD55E
MTDR,2016-10-01,97.34,20.468,1464.66496,-70.965,#7FD55E
MTDR,2017-01-01,114.183,37.105,1686.39296,-164.015008,#7FD55E
MTDR,2017-04-01,116.421,25.799,1777.075968,-85.415,#7FD55E
MTDR,2017-07-01,138.651008,38.921,1848.53696,-125.884,#7FD55E
MTDR,2017-10-01,165.306,52.759,2145.689984,-145.822,#7FD55E
MTDR,2018-01-01,180.764,62.946,2275.705088,-84.605,#7FD55E
MTDR,2018-04-01,209.938,72.564,2555.846912,-162.342,#7FD55E
MTDR,2018-07-01,228.515008,89.19,3154.202112,-562.529984,#7FD55E
MTDR,2018-10-01,215.296992,73.486,3455.517952,-105.586,#7FD55E
MTDR,2019-01-01,219.608,53.26,3583.298048,-157.195008,#7FD55E
MTDR,2019-04-01,235.547008,70.632,3751.45088,-64.535,#7FD55E
MTDR,2019-07-01,269.555008,76.255,3936.638976,-85.863,#7FD55E
MTDR,2019-10-01,312.687008,89.06,4069.676032,-66.262,#7FD55E
MTDR,2020-01-01,235.155008,57.102,4333.670912,-138.848,#7FD55E
MTDR,2020-04-01,195.588,21.359,4001.133056,-110.584,#7FD55E
MTDR,2020-07-01,216.419008,43.055,3786.230016,-96.338,#7FD55E
MTDR,2020-10-01,224.235008,50.999,3687.280128,42.897,#7FD55E
MTDR,2021-01-01,310.268,136.086,3738.881024,60.22000799999999,#7FD55E
MTDR,2021-04-01,400.231008,187.91,3834.548992,115.95699199999999,#7FD55E
GDP,2011-01-01,48.379,4.515,778.561984,-83.415,#407C26
GDP,2011-04-01,58.835,9.094,801.182976,-42.172,#407C26
GDP,2011-07-01,63.832,8.754,875.984,-52.543,#407C26
GDP,2011-10-01,61.328,0.198,862.102976,-20.766,#407C26
GDP,2012-01-01,61.201,4.314,868.828032,-32.798,#407C26
GDP,2012-04-01,62.674,7.099,892.857984,-21.049,#407C26
GDP,2012-07-01,64.766,6.503,825.331968,-33.524,#407C26
GDP,2012-10-01,65.364,-5.138,768.385024,5.958,#407C26
GDP,2013-01-01,47.236,-13.033,774.296,-45.939,#407C26
GDP,2013-04-01,48.568,-2.6305385,807.585984,-32.874,#407C26
GDP,2013-07-01,53.514,-0.053923078125,973.356992,-75.97,#407C26
GDP,2013-10-01,50.191,-8.544,974.212992,-24.915,#407C26
GDP,2014-01-01,49.072,-4.854,949.052992,-51.599,#407C26
GDP,2014-04-01,50.24,-6.631,1023.153024,-30.754,#407C26
GDP,2014-07-01,55.101,-1.854,1012.209024,-60.792,#407C26
GDP,2014-10-01,48.557,-11.634,722.137984,-57.476,#407C26
GDP,2015-01-01,37.124,-1.267,734.153984,-62.637,#407C26
GDP,2015-04-01,37.269,-2.58,695.784,-34.313,#407C26
GDP,2015-07-01,31.458,-6.638,584.968,-28.906,#407C26
GDP,2015-10-01,26.073,-31.194,93.851,-9.562,#407C26
GDP,2016-01-01,6.245,-6.967,90.775,-11.494,#407C26
GDP,2016-04-01,6.339,-3.293,86.055,-2.58,#407C26
GDP,2016-07-01,7.243,-2.25,82.079,-3.576,#407C26
GDP,2016-10-01,7.441,0.024,129.312,-10.382,#407C26
GDP,2017-01-01,9.413,-3.49,133.31,1.281,#407C26
GDP,2017-04-01,12.465,0.368,143.352992,-2.672,#407C26
GDP,2017-07-01,13.219,2.204,140.614,-3.894,#407C26
GDP,2017-10-01,11.056,-0.766,152.140992,-4.572,#407C26
GDP,2018-01-01,11.834,-1.001,131.841,-22.734,#407C26
GDP,2018-04-01,17.835,2.087,143.83,-17.711,#407C26
GDP,2018-07-01,24.42,5.023,174.664,-7.925,#407C26
GDP,2018-10-01,33.907,11.642,187.764,-7.613,#407C26
GDP,2019-01-01,29.14,5.107,203.94,-10.347,#407C26
GDP,2019-04-01,31.884,4.352,233.740992,-3.466,#407C26
GDP,2019-07-01,33.087,6.139,234.658,-3.539,#407C26
GDP,2019-10-01,26.736,-2.001,239.318,-2.878,#407C26
GDP,2020-01-01,28.955,1.7,243.904992,-0.188,#407C26
GDP,2020-04-01,27.813,1.918,227.412992,-1.928,#407C26
GDP,2020-07-01,23.063,1.084,220.432992,-1.304,#407C26
GDP,2020-10-01,29.187,4.896,205.076992,4.049,#407C26
GDP,2021-01-01,31.18,10.866,226.632992,-5.982999999999997,#407C26
GDP,2021-04-01,36.779,11.697,239.040992,-3.3680000000000003,#407C26
WLL,2011-01-01,428.745984,185.283008,4978.557952,-162.222,#11664C
WLL,2011-04-01,476.256,222.032992,5286.931968,-72.907,#11664C
WLL,2011-07-01,470.444,201.976992,5647.50592,-212.243008,#11664C
WLL,2011-10-01,493.456992,216.748992,6045.60896,-164.856992,#11664C
WLL,2012-01-01,559.824,228.376,6219.655168,-186.556,#11664C
WLL,2012-04-01,493.515008,164.892,6510.583808,-247.639008,#11664C
WLL,2012-07-01,521.592992,163.039008,6929.449984,-160.42,#11664C
WLL,2012-10-01,565.12,178.576992,7272.418816,-175.628992,#11664C
WLL,2013-01-01,604.902976,200.39392,7642.37824,-283.660992,#11664C
WLL,2013-04-01,651.430976,207.812,8117.709824,-215.763008,#11664C
WLL,2013-07-01,705.878016,271.299936,9126.97344,-354.756992,#11664C
WLL,2013-10-01,702.379008,235.33,8833.470464,-219.12,#11664C
WLL,2014-01-01,721.249984,251.076992,8981.72416,-330.68,#11664C
WLL,2014-04-01,825.76,324.648,9358.967808,-182.928,#11664C
WLL,2014-07-01,804.233984,276.340992,9617.410048,-300.435008,#11664C
WLL,2014-10-01,704.204992,139.498688,13993.110528,-339.02,#11664C
